Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2023-08-07 13:30:00+00:00,115.47,116.1,116.38,115.07,7347000,115.39302295818322,126.91802978515624,0.0,10.818,-1.66,33.62000000000006,0.8530440330505371
2023-08-08 13:30:00+00:00,115.04,115.23,115.61,114.22,4694800,115.15355442519548,126.82487487792967,1.0,11.595,-0.87,32.750000000000064,0.951426327228546
2023-08-09 13:30:00+00:00,115.34,113.1,115.71,112.33,6542400,114.86097411508788,126.70226287841795,1.0,13.602,-2.13,30.620000000000065,0.0
2023-08-10 13:30:00+00:00,113.78,112.99,115.09,112.48,6004100,114.6201452854249,126.51954650878906,1.0,13.53,-0.11,30.510000000000066,0.0
2023-08-11 13:30:00+00:00,112.39,113.06,113.48,111.13,5288900,114.41281252966075,126.30091857910156,0.0,13.241,-0.07,30.440000000000065,0.7003019452095032
2023-08-14 13:30:00+00:00,113.18,115.57,115.81,113.15,6494200,114.2727215273204,126.0680694580078,0.0,10.498,-2.51,27.930000000000064,-0.9505902528762816
2023-08-15 13:30:00+00:00,115.45,117.29,118.06,114.84,10412200,114.21239695897144,125.85344696044922,0.0,8.563,-1.72,26.210000000000065,0.0
2023-08-16 13:30:00+00:00,117.16,115.34,117.81,115.27,5722000,114.2025282344464,125.6894760131836,1.0,10.349,-1.95,24.260000000000066,0.0
2023-08-17 13:30:00+00:00,115.74,114.88,116.78,114.36,6183900,114.30147752568298,125.58960723876952,1.0,10.71,-0.46,23.800000000000065,0.0
2023-08-18 13:30:00+00:00,114.5,116.46,116.99,113.95,9412800,114.57110370214664,125.58142852783205,0.0,9.121,-1.58,22.220000000000063,0.8244154453277588
2023-08-21 13:30:00+00:00,116.9,116.59,117.35,115.19,5811200,115.00794185293422,125.70081329345705,1.0,9.111,0.13,22.350000000000065,-0.9476397037506104
2023-08-22 13:30:00+00:00,117.51,116.54,117.68,115.73,4960300,115.62005665626477,125.98969268798828,0.0,9.45,0.05,22.400000000000063,-0.5097428560256958
2023-08-23 13:30:00+00:00,117.1,117.84,120.45,112.11,16517300,116.4372986998471,126.47470092773438,1.0,8.635,1.3,23.700000000000063,0.0
2023-08-24 13:30:00+00:00,119.68,112.91,119.73,112.41,11995900,117.47469505417372,127.1837921142578,0.0,14.274,4.93,28.630000000000063,0.723518431186676
2023-08-25 13:30:00+00:00,112.91,116.06,116.15,112.74,8758100,118.64235507752328,128.14059448242188,1.0,12.081,3.15,31.78000000000006,0.8630968928337097
2023-08-28 13:30:00+00:00,116.37,116.84,117.71,115.7,4514800,119.8074043216004,129.3258056640625,1.0,12.486,0.78,32.56000000000006,0.0
2023-08-29 13:30:00+00:00,120.95,120.65,121.21,118.53,11920500,120.8839596276726,130.66783142089844,1.0,10.018,3.81,36.37000000000006,0.0
2023-08-30 13:30:00+00:00,120.72,121.12,121.74,120.15,5601800,121.73750826667832,132.06814575195312,1.0,10.948,0.47,36.84000000000006,0.6743165850639343
2023-08-31 13:30:00+00:00,121.0,120.39,121.98,120.12,9109800,122.33773679977249,133.39447021484375,0.0,13.004,0.73,37.57000000000006,0.0
2023-09-01 13:30:00+00:00,121.01,120.93,121.69,120.09,6189900,122.70407780919648,134.533203125,1.0,13.603,0.54,38.110000000000056,0.8763704895973206
2023-09-05 13:30:00+00:00,122.44,123.98,124.28,121.18,11089600,122.7036072970327,135.41354370117188,1.0,11.434,3.05,41.16000000000005,0.0
2023-09-06 13:30:00+00:00,123.06,124.33,124.58,122.73,8728500,122.21920164637504,135.9451904296875,1.0,11.615,0.35,41.510000000000055,0.0
2023-09-07 13:30:00+00:00,123.83,125.09,125.96,122.59,11864400,121.37228114423895,136.02471923828125,1.0,10.935,0.76,42.27000000000005,0.7966885566711426
2023-09-08 13:30:00+00:00,124.8,126.32,126.69,124.35,10595500,120.3283288624723,135.623779296875,0.0,9.304,-1.23,41.040000000000056,-0.9633991122245787
2023-09-11 13:30:00+00:00,127.02,126.71,127.42,124.72,22155600,119.16799040727834,134.7958526611328,0.0,8.086,-0.39,40.650000000000055,-0.9666529893875122
2023-09-12 13:30:00+00:00,112.08,109.61,113.3,107.3,68605700,118.06514889135678,133.63282775878906,1.0,24.023,-17.1,23.55000000000005,-0.5058439373970032
2023-09-13 13:30:00+00:00,108.32,111.84,112.94,108.2,27171000,116.95446289162018,132.282470703125,0.0,20.442,-2.23,21.320000000000054,0.6168581247329712
2023-09-14 13:30:00+00:00,113.5,113.66,115.14,111.95,19849700,115.6637877244354,130.8405303955078,0.0,17.181,-1.82,19.500000000000053,-0.6173456907272339
2023-09-15 13:30:00+00:00,114.19,113.91,115.2,112.5,23215000,114.31189683631048,129.3060760498047,0.0,15.396,-0.25,19.250000000000053,-0.7842718958854675
2023-09-18 13:30:00+00:00,113.42,112.21,114.47,111.58,11744100,112.96741981100614,127.70218658447266,1.0,15.492,-1.7,17.550000000000054,-0.9419134855270386
2023-09-19 13:30:00+00:00,112.48,112.77,113.74,111.71,9536100,111.62407569544588,126.06330108642578,0.0,13.293,-0.56,16.990000000000055,0.9070395827293396
2023-09-20 13:30:00+00:00,112.81,112.87,114.7,112.46,8777100,110.3510195389292,124.41203308105467,0.0,11.542,-0.1,16.890000000000054,0.939993679523468
2023-09-21 13:30:00+00:00,111.51,109.43,112.5,109.33,12645800,109.13329612981696,122.78997039794922,1.0,13.36,-3.44,13.450000000000054,0.0
2023-09-22 13:30:00+00:00,109.99,109.03,110.6,108.51,11150000,107.9280545811432,121.2226333618164,1.0,12.193,-0.4,13.050000000000054,0.0
2023-09-25 13:30:00+00:00,108.45,108.3,108.65,107.5,8410000,106.86912654373674,119.73117065429688,1.0,11.431,-0.73,12.320000000000054,0.0
2023-09-26 13:30:00+00:00,107.14,104.88,107.4,104.31,13209000,106.1163454684078,118.41510009765624,1.0,13.535,-3.42,8.900000000000054,0.0
2023-09-27 13:30:00+00:00,105.0,104.62,105.28,103.35,8916400,105.73121832308236,117.19627380371094,1.0,12.576,-0.26,8.640000000000054,-0.901544451713562
2023-09-28 13:30:00+00:00,104.03,106.15,106.6,103.27,7373600,105.82561238557828,116.28012084960938,0.0,10.13,-1.53,7.110000000000054,-0.9460224509239196
2023-09-29 13:30:00+00:00,107.11,105.92,107.37,105.38,7299100,106.27159691145748,115.7892608642578,1.0,9.869,-0.23,6.880000000000053,0.0
2023-10-02 13:30:00+00:00,105.81,106.71,106.73,105.29,5963500,106.81290934887716,115.76748657226562,0.0,9.057,-0.79,6.090000000000053,0.0
2023-10-03 13:30:00+00:00,106.42,104.52,106.5,103.54,8783300,107.40713941453528,116.13583374023438,0.0,11.616,2.19,8.280000000000053,0.9410281181335448
2023-10-04 13:30:00+00:00,104.96,107.08,107.3,104.5,8842700,107.9257777341648,116.78794860839844,1.0,9.708,2.56,10.840000000000051,0.0
2023-10-05 13:30:00+00:00,106.97,108.35,108.44,106.19,7651500,108.35621772318694,117.57608032226562,1.0,9.226,1.27,12.110000000000053,-0.9660221338272096
2023-10-06 13:30:00+00:00,107.93,109.96,110.53,107.58,8247000,108.80067275865716,118.37635040283205,1.0,8.416,1.61,13.720000000000052,0.0
2023-10-09 13:30:00+00:00,110.75,110.32,110.97,109.47,6012400,109.10604387764646,119.13937377929688,1.0,8.819,0.36,14.080000000000052,0.0
2023-10-10 13:30:00+00:00,110.21,109.71,111.06,109.62,6910400,109.13467329925614,119.75919342041016,0.0,10.049,0.61,14.690000000000053,-0.9306305646896362
2023-10-11 13:30:00+00:00,109.51,109.64,110.06,108.83,5641700,108.98102758064572,120.2078628540039,0.0,10.568,0.07,14.760000000000051,0.846065104007721
2023-10-12 13:30:00+00:00,109.95,109.11,110.92,108.88,6598500,108.73399960187936,120.40483856201172,0.0,11.295,0.53,15.29000000000005,0.7470465302467346
2023-10-13 13:30:00+00:00,109.19,108.25,109.51,107.79,5879400,108.43846128091192,120.36468505859376,1.0,12.115,-0.86,14.430000000000051,0.6044684648513794
2023-10-16 13:30:00+00:00,108.95,108.71,109.59,108.31,5488000,108.22070179124856,120.13348388671876,0.0,11.423,-0.46,13.97000000000005,0.9544655680656432
2023-10-17 13:30:00+00:00,107.58,109.04,109.79,106.9,5261800,107.9587886657722,119.80850219726562,0.0,10.769,-0.33,13.64000000000005,0.0
2023-10-18 13:30:00+00:00,108.4,108.25,109.73,107.86,5123900,107.4362969819738,119.43702697753906,1.0,11.187,-0.79,12.850000000000051,0.0
2023-10-19 13:30:00+00:00,108.63,108.34,110.22,108.19,7989200,106.6864545252347,118.93939208984376,0.0,10.599,-0.09,12.760000000000051,0.5948935151100159
2023-10-20 13:30:00+00:00,106.99,101.85,107.04,100.66,21831400,105.68180237752163,118.27892303466795,1.0,16.429,-6.49,6.270000000000051,0.0
2023-10-23 13:30:00+00:00,102.04,103.66,104.69,102.01,10722600,104.52813538236543,117.39730834960938,0.0,13.737,-1.81,4.460000000000051,0.7372517585754395
2023-10-24 13:30:00+00:00,103.95,103.2,104.46,102.5,6174000,103.47588687853242,116.2908172607422,1.0,13.091,-0.46,4.000000000000051,0.0
2023-10-25 13:30:00+00:00,102.7,101.43,103.67,101.01,7081700,102.56872423785532,115.06208801269533,1.0,13.632,-1.77,2.2300000000000506,0.0
2023-10-26 13:30:00+00:00,101.69,100.4,102.39,99.87,7565600,101.90066163990744,113.8217544555664,1.0,13.422,-1.03,1.2000000000000506,-0.8738402128219604
2023-10-27 13:30:00+00:00,101.0,100.99,102.09,100.59,5207900,101.57323859448638,112.69255065917967,0.0,11.703,-0.59,0.6100000000000506,0.0
2023-10-30 13:30:00+00:00,101.14,101.65,102.41,100.82,5433700,101.61477714091812,111.80587768554688,0.0,10.156,-0.66,-0.0499999999999494,0.0
2023-10-31 13:30:00+00:00,102.01,103.4,103.52,101.1,6258400,102.1988686039607,111.26677703857422,0.0,7.867,-1.75,-1.7999999999999494,0.9528133869171144
2023-11-01 13:30:00+00:00,103.8,105.75,106.2,103.8,8602400,103.51575713865984,111.21060180664062,0.0,5.461,-2.35,-4.14999999999995,0.8361876606941223
2023-11-02 13:30:00+00:00,106.45,106.87,107.22,105.57,5918300,105.31793045240076,111.80844116210938,1.0,4.938,1.12,-3.0299999999999496,0.0
2023-11-03 13:30:00+00:00,107.17,108.05,109.07,106.62,7280000,107.23767601636251,113.09361267089844,1.0,5.044,1.18,-1.8499999999999497,0.8469130992889404
2023-11-06 14:30:00+00:00,108.06,109.11,109.21,107.44,6062800,109.13220261399726,114.92459106445312,1.0,5.815,1.06,-0.7899999999999496,0.5185021758079529
2023-11-07 14:30:00+00:00,109.99,108.99,110.38,108.58,7412600,110.69560128870624,117.10391235351562,0.0,8.114,0.12,-0.6699999999999496,0.0
2023-11-08 14:30:00+00:00,109.23,112.33,112.56,109.19,10994900,111.96873059709998,119.38465118408205,1.0,7.055,3.34,2.67000000000005,0.0
2023-11-09 14:30:00+00:00,112.4,112.18,113.31,111.61,6853900,113.1827164760346,121.6431884765625,0.0,9.463,0.15,2.82000000000005,-0.9676396250724792
2023-11-10 14:30:00+00:00,112.09,113.07,113.18,111.14,5233900,114.0804177275142,123.56099700927734,1.0,10.491,0.89,3.71000000000005,0.0
2023-11-13 14:30:00+00:00,113.07,114.15,114.49,112.78,5740500,114.47161779391922,125.16390228271484,1.0,11.014,1.08,4.790000000000051,0.0
2023-11-14 14:30:00+00:00,114.86,116.1,116.46,114.45,6733700,114.5568969319407,126.31657409667967,1.0,10.217,1.95,6.740000000000051,0.0
2023-11-15 14:30:00+00:00,116.15,114.06,116.31,113.93,7386200,114.51872037828556,126.9996109008789,0.0,12.94,2.04,8.78000000000005,0.0
2023-11-16 14:30:00+00:00,113.76,114.67,115.87,113.47,7476100,114.51459223299238,127.29153442382812,1.0,12.622,0.61,9.39000000000005,0.9156678318977356
2023-11-17 14:30:00+00:00,114.61,115.36,115.64,114.16,4791300,114.85279175017058,127.33374786376952,1.0,11.974,0.69,10.08000000000005,0.7913874983787537
2023-11-20 14:30:00+00:00,115.65,116.92,117.15,115.51,5728300,115.37632811817896,127.36461639404295,1.0,10.445,1.56,11.64000000000005,0.0
2023-11-21 14:30:00+00:00,117.21,116.08,117.67,115.68,5995300,115.77382793054332,127.51859283447266,0.0,11.439,0.84,12.48000000000005,0.0
2023-11-22 14:30:00+00:00,116.7,116.24,117.29,115.51,4343700,116.1976618020359,127.76336669921876,1.0,11.523,0.16,12.64000000000005,-0.966767966747284
2023-11-24 14:30:00+00:00,116.49,116.25,116.59,115.34,2168200,116.69394361073512,128.09722900390625,1.0,11.847,0.01,12.65000000000005,-0.820529043674469
2023-11-27 14:30:00+00:00,116.01,116.47,116.77,115.45,5165300,117.14699701407692,128.5272216796875,1.0,12.057,0.22,12.87000000000005,0.9358386993408204
2023-11-28 14:30:00+00:00,116.0,116.24,116.8,115.87,4892600,117.53233713413864,129.01055908203125,0.0,12.771,0.23,13.100000000000051,0.9523431658744812
2023-11-29 14:30:00+00:00,117.34,116.21,117.58,115.96,6127200,117.69316307127367,129.49644470214844,0.0,13.286,0.03,13.13000000000005,0.5059366822242737
2023-11-30 14:30:00+00:00,116.86,116.21,117.23,115.18,11075600,117.39777514810956,129.885498046875,0.0,13.675,-0.0,13.13000000000005,0.9365278482437134
2023-12-01 14:30:00+00:00,116.07,117.16,117.35,115.26,5739800,116.7366456550888,130.01283264160156,1.0,12.853,0.95,14.08000000000005,0.7403387427330017
2023-12-04 14:30:00+00:00,116.27,115.78,116.68,114.55,5587500,115.85171355437976,129.78082275390625,1.0,14.001,-1.38,12.700000000000047,0.0
2023-12-05 14:30:00+00:00,114.57,114.53,115.27,113.81,5913600,114.64594133935836,129.18019104003906,1.0,14.65,-1.25,11.450000000000047,0.0
2023-12-06 14:30:00+00:00,114.94,112.03,114.99,111.93,7815700,113.09839678905088,128.18727111816406,1.0,16.157,-2.5,8.950000000000049,0.0
2023-12-07 14:30:00+00:00,112.41,112.87,113.03,111.81,6772800,111.34007086485347,126.78121185302734,0.0,13.911,-0.84,8.11000000000005,0.0
2023-12-08 14:30:00+00:00,112.01,113.61,113.64,111.59,7766000,109.4946237998339,125.00043487548828,0.0,11.39,-0.74,7.370000000000049,0.0
2023-12-11 14:30:00+00:00,113.77,115.13,115.35,113.61,19544200,107.72570161773726,122.93429565429688,0.0,7.804,-1.52,5.850000000000049,-0.9665012955665588
2023-12-12 14:30:00+00:00,102.7,100.81,104.95,100.69,57666500,106.2738621319214,120.6803970336914,1.0,19.87,-14.32,-8.469999999999951,-0.7649487257003784
2023-12-13 14:30:00+00:00,101.08,102.99,103.1,99.26,29392200,105.136488782876,118.40914916992188,0.0,15.419,-2.18,-10.64999999999995,0.0
2023-12-14 14:30:00+00:00,101.87,100.31,102.25,99.87,22865200,104.25037737390636,116.46556854248048,1.0,16.156,-2.68,-13.32999999999995,0.0
2023-12-15 14:30:00+00:00,99.69,103.32,103.99,99.36,30212300,103.7971278584676,114.82352447509766,0.0,11.504,-3.01,-16.33999999999995,0.0
2023-12-18 14:30:00+00:00,103.41,105.0,106.16,102.91,13473100,103.91102429732577,113.6002426147461,0.0,8.6,-1.68,-18.01999999999995,-0.7983188033103943
2023-12-19 14:30:00+00:00,104.98,106.25,106.34,104.8,10108500,104.40246017090446,112.92993927001952,0.0,6.68,-1.25,-19.26999999999995,-0.9700739979743958
2023-12-20 14:30:00+00:00,105.95,104.15,106.09,104.05,9242000,105.0275681247578,112.83688354492188,1.0,8.687,-2.1,-21.36999999999995,-0.5558260083198547
2023-12-21 14:30:00+00:00,104.7,105.86,105.93,104.52,8168000,105.6293126242546,113.22257995605467,1.0,7.363,1.71,-19.65999999999995,0.9300445914268494
2023-12-22 14:30:00+00:00,105.7,106.2,106.49,105.46,5680000,105.91600486667387,113.92288970947266,1.0,7.723,0.34,-19.31999999999995,0.0
2023-12-26 14:30:00+00:00,106.52,106.19,106.65,105.34,5767400,105.95833611111826,114.68145751953124,0.0,8.491,0.01,-19.30999999999995,0.9525054693222046
2023-12-27 14:30:00+00:00,106.32,105.94,106.33,105.56,5627400,105.97356905533096,115.31544494628906,0.0,9.375,0.25,-19.05999999999995,0.8911111950874329
