Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2024-03-04 14:30:00+00:00,189.36,190.82,191.33,189.18,659300,189.48905547417925,205.7722625732422,1.0,14.952,2.29,18.34000000000013,0.0
2024-03-05 14:30:00+00:00,191.23,187.46,191.34,186.59,816100,190.2395903364084,206.53689575195312,0.0,19.077,3.36,21.70000000000013,0.0
2024-03-06 14:30:00+00:00,190.2,190.68,191.78,189.96,599600,191.0490268711936,207.19244384765625,1.0,16.512,3.22,24.92000000000013,0.0
2024-03-07 14:30:00+00:00,193.25,195.57,195.99,193.12,961400,191.7731228994841,207.79315185546875,1.0,12.223,4.89,29.81000000000013,0.0
2024-03-08 14:30:00+00:00,194.25,192.99,194.82,192.39,647400,192.2266929657572,208.3425445556641,0.0,15.353,2.58,32.39000000000013,0.0
2024-03-11 13:30:00+00:00,188.52,189.83,190.1,188.37,1213400,192.38943560281743,208.7845001220703,0.0,18.955,3.16,35.550000000000125,0.0
2024-03-12 13:30:00+00:00,191.3,193.83,193.93,190.67,668200,192.17305104562607,209.06719970703125,1.0,15.237,4.0,39.550000000000125,0.0
2024-03-13 13:30:00+00:00,192.88,192.51,193.03,191.35,676500,191.7091216843929,209.1224670410156,0.0,16.612,1.32,40.870000000000125,0.0
2024-03-14 13:30:00+00:00,191.96,190.45,192.52,189.5,659000,191.2705102406533,208.94107055664065,1.0,18.491,-2.06,38.81000000000012,-0.6243656277656555
2024-03-15 13:30:00+00:00,188.72,188.31,188.85,187.2,756500,190.8965688706737,208.6085205078125,1.0,20.299,-2.14,36.67000000000012,0.8514397144317627
2024-03-18 13:30:00+00:00,188.6,186.77,189.04,186.57,684500,190.7026462561746,208.2040100097656,1.0,21.434,-1.54,35.13000000000012,-0.8947242498397827
2024-03-19 13:30:00+00:00,187.68,188.71,188.75,187.1,442600,190.73895543604675,207.81651306152344,0.0,19.107,-1.94,33.190000000000126,0.5712767243385315
2024-03-20 13:30:00+00:00,188.77,190.38,190.54,188.05,412400,190.9501064620649,207.5264434814453,0.0,17.146,-1.67,31.520000000000124,-0.8113952875137329
2024-03-21 13:30:00+00:00,192.4,194.81,196.61,192.07,617700,191.4989870727481,207.3740997314453,0.0,12.564,-4.43,27.090000000000124,-0.9635511636734008
